Comment_ID,Review_ID,Helpfullness Ratio,Author,Comment,Thumbs Up!,Thumbs Down,Question & Answer,Product Feature Discussion,"Irrelevant (e.g., arguing with one another)"
1819,71,0,Yung Chen,"When my 265WT connected to my LG phone, the LG phone always ask me to confirm whether I want to accept the connection request from 265WT. It bothers me. This is not happen in Nuvi360.  Does this happen to you? Thanks, Yung",0,0,1,0,0
1820,71,0.73333335,M. Gasperoni,"I used to keep my Garmin plugged into the car all the time.... while keeping the unit out of sight... someone saw the there was something plugged in so they smashed the side window and got that, my cell phone charger , and the splitter that both were plugged into... just a heads-ups",0,0,0,1,0
1821,71,0,C. Ann Kuhn,They must have been desperate to break a window to steal your Garmin  plus the other items.  We've been warned that they are a most desired item to steal these days--so I usually just detach mine and lock it in the glove box.  Sometimes I slip it into my purse but it adds quite a bit of weight to my already heavy bag.,0,0,0,1,0
1822,71,0,Kfu Mike,"@ B. Berman I too had a MIO product that I loved (until some lowlife stole it).  I didn't have ANY of the problems the reviewer had with his MIO (defective unit??).  But, I'm still deciding on which unit to replace it with (this Nuvi and the Tom Tom 540 X",0,1,0,0,0
1823,71,0,lucas gonzalez,"good afternoon, I am interested in a GPS, but I wanted to bring to Venezuela, I wonder if they autoconfigure or should I buy a map of my country to use the equipment in Venezuela, where should I buy the maps have to buy, and what would be the optimal model because I like the 255 and 265 models can help me please.",0,0,1,0,0
1824,71,0,lucas gonzalez,"good afternoon, I am interested in a GPS, but I wanted to bring to Venezuela, I wonder if they autoconfigure or should I buy a map of my country to use the equipment in Venezuela, where should I buy the maps have to buy, and what would be the optimal model because I like the 255 and 265 models can help me please.",0,0,1,0,0
1825,71,0,John S. Dean,"http://www.gpsyv.net/  Don't know of any GPS that comes with that map, but maps can be added.  Research specifics before buying a GPS, make sure your map will work on it, but this place supposedly has free maps including venezuela that work with Garmin.",0,0,1,0,0
1826,71,0,Russell M. Singleton,I had the Mio C520 which worked flawlessly for two years. After two years I did develop a battery problem so it had to be plugged in all the time to work. The batteries are not replaceable. The Bluetooth worked good too. The only reason I upgraded to my Tom Tom One XLS is because the Mio was non-upgradeable. Now I'm looking to upgred again as I hate the Tom Tom. It won't do things it used to when it was new and never would hook up to my phones Via Bluetooth. Everything it's suppose to do requires a subscription service. The Garmin looks like it may be my next GPS unit.,1,0,0,0,0
1827,72,1,K. Ochsner,"So you are saying that if you hook in that antenna, the 255W automatically loads all of the traffic software? Perhaps, but the antenna is very expensive.  I own a 265WT. As far as I know, it gives you bluetooth and free traffic as added features over the 255W. (In the US Market, there is no 265W standalone model; but there is in great britain). (My 265WT actually says ""265W"" on the bottom, by the serial) When I bought it, it was cheaper thtan the 255W and currently the 265WT is only a few dollars more thant the 255W.",0,1,1,0,0
1828,72,1,Robert E. Lightbourne,"Very interesting and useful review.  But not quite clear how you are plugging in that external antenna.  If the external antenna plugs into the power socket, what supplies power to the 265WT ?  Or are there two power sockets like on my Nuvi 350 ?  Or do you charge the unit, then unplug the charger and plug in the antenna ? One more question: where do you get the FM antenna that you refer to ?",1,0,1,0,0
1829,72,0,D. Lopes,Comment Deleted owing to abuse report.,0,0,0,0,1
1830,72,1,Wade Lee,@ lightborne: the power and antenna are a two in one cable. =],0,0,1,0,0
1831,72,0,J.B. Colton,"If you wait long enough without pressing the ad, the ad will go away by its self.",0,0,1,0,0
1832,72,0,Dave L,"Since the 265WT is limited to onboard memory ...unless you add an SD card, which can be 4 gig's worth. Slot on left side... :-)",0,1,0,0,0
1833,73,0.95555556,dsrussell,"Number of POIs:  While Garmin boasts 6 million POIs, that's a fraction of what is really out there (only about 15 - 20 percent).  That it doesn't show several business is par for the course on most GPS units, and coverage and accuracy will vary from city to city.  POI management:  I also think Garmin needs to update the way these are handled.  If you do not set some type of limit (via the ""near"" button at the bottom of the screen when accessing POIs, or pin it down by subcategories), the search will indeed take a long time.  Garmin shows the closest first, then goes out in a radial spiral pattern as it continues to add more and more points of interest.  Naming errors, map errors, etc., should be brought to NAVTEQ's attention (the map maker Garmin uses).  Map update policy:  Believe it or not, their current policy is a vast improvement over just one year ago (when there was 0 days of grace), and was one of my pet peeves.  However, Garmin may be going much further.  Hopefully some time early this year (January?) Garmin may implement quarterly updates for the lifetime of your unit for a one-time charge (est. around $120).",1,0,0,0,0
1834,73,0.9444444,B. Berman,"I just got mine yesterday and have written a separate review that will hopefully be approved and posted.  POI NAME SEARCH database definitely inferior to my Mio Moov 200's (which I purchased in 9/08 and have not updated) at a fraction of the cost.  I updated Garmin with latest yesterday, and DISAPPOINTED with the POI NAME SEARCH database as common destinations like well-known stores such as Smart & Final, Bed Bath & Beyond etc. sent me to timbuktu.    In all other respects, unit seems very nice, and I will likely keep it.  I can't get it to instruct me to make a U-turn though when I've purposely missed my turn, whereas the Moov so instructs, in spite of the fact that I disabled the U-turn avoidance box.  I've given the unit 3 stars and feel that it has been overrated by a major consumer reporting organization.  But my view has changed to the better-see my full review here.  I'd give the unit 4 stars.",1,0,0,0,0
1835,73,1,Jerry Wiggins,"drussell: I was surprised to find that you can get Garmin map updates cheaper from amazon.com than from garmin.com.  Prices may vary from day to day, but the day I checked (last week) Garmin was charging $120 for lifetime maps.  However, Amazon.com was selling the same garmin lifetime maps for $85.",1,0,0,1,0
1836,73,1,Will Chatard,A garmin gps will not route you to a shopping center. If you type in a name of a store in that shopping center into the gps then it will take you there.,0,0,1,0,0
1837,73,0.9285714,Solver,"in your section on Routing -- noticed your mention of a ""strange"" route and i thought you possibly could change the route preference to ""shortest time"" as it may be set for  ""shortest distance"".  This setting might save you some headaches when in unfamiliar terrain. You'll see what i mean if you experiment with these two settings.",0,0,1,0,0
1838,73,0.84210527,MiBassman,"Garmin's map update policy is a joke.  They ""allow"" you one update within 60 days after you purchase a device.  Actually, you pay for this update in the price of the unit.  Unless you purchase your GPS shortly after they update their maps, you have to download the updates from their website.  The files are about 5 gig and download very slowly.  This is not an option for anyone with anything but the fastest internet connection.  Even then, there are reports that the Garmin server is very slow and errors abound.  Garmin's response to my concerns-sorry about that, but, too bad. This company has the potential of capturing and maintaining the majority of the market.  They have pretty good products.  Their attitude toward their customers makes the market ripe for a company with good customer service to eliminate Garmin as a serious contender.",1,0,0,0,0
